geo_id,state_id,county_id,county_name,employment_16_and_over_in_labor_force,employment_employed,employment_unemployed,employment_not_in_labor_force,employment_unemployment_rate
0500000US51017,51,017,Bath County,2293,2092,201,1458,8.8
0500000US51700,51,700,Newport News city,87670,81765,5905,46328,6.7
0500000US51680,51,680,Lynchburg city,38571,36191,2380,27773,6.2
0500000US51690,51,690,Martinsville city,5796,5345,451,4387,7.8
0500000US51057,51,057,Essex County,5511,5231,280,3495,5.1
0500000US51790,51,790,Staunton city,12170,11775,395,8127,3.2
0500000US51750,51,750,Radford city,8315,7822,493,7692,5.9
0500000US51045,51,045,Craig County,2239,2207,32,2063,1.4
0500000US51071,51,071,Giles County,7750,7392,358,5947,4.6
0500000US51157,51,157,Rappahannock County,3641,3499,142,2597,3.9
0500000US54085,54,085,Ritchie County,4041,3723,318,4133,7.9
0500000US54043,54,043,Lincoln County,7359,6861,498,9445,6.8
0500000US54079,54,079,Putnam County,26783,25912,871,18629,3.3
0500000US54005,54,005,Boone County,7383,6691,692,11052,9.4
0500000US54051,54,051,Marshall County,13152,12509,643,12808,4.9
0500000US54093,54,093,Tucker County,3211,3002,209,2839,6.5
0500000US54087,54,087,Roane County,5022,4534,488,6387,9.7
0500000US54107,54,107,Wood County,38516,36541,1975,31066,5.1
0500000US54053,54,053,Mason County,9939,9341,598,12129,6.0
0500000US54073,54,073,Pleasants County,3325,3026,299,2965,9.0
0500000US54037,54,037,Jefferson County,29228,27210,2018,15821,6.9
0500000US54045,54,045,Logan County,11936,10356,1580,15724,13.2
0500000US53031,53,031,Jefferson County,12351,11569,782,14993,6.3
0500000US53049,53,049,Pacific County,7522,7012,510,10584,6.8
0500000US53059,53,059,Skamania County,5422,5162,260,4229,4.8
0500000US53009,53,009,Clallam County,31029,28644,2385,31881,7.7
0500000US53039,53,039,Klickitat County,8877,8329,548,8804,6.2
0500000US53017,53,017,Douglas County,19749,18962,787,11780,4.0
0500000US53053,53,053,Pierce County,421669,397125,24544,240019,5.8
0500000US53071,53,071,Walla Walla County,28132,26674,1458,20628,5.2
0500000US53061,53,061,Snohomish County,420918,401702,19216,202877,4.6
0500000US53067,53,067,Thurston County,135904,126581,9323,82271,6.9
0500000US53011,53,011,Clark County,233844,221205,12639,130178,5.4
0500000US53001,53,001,Adams County,8420,7890,530,4903,6.3
0500000US53057,53,057,Skagit County,58907,55506,3401,40219,5.8
0500000US53043,53,043,Lincoln County,4349,4160,189,4164,4.3
0500000US55119,55,119,Taylor County,10631,10235,396,5391,3.7
0500000US55099,55,099,Price County,6650,6505,145,4891,2.2
0500000US55079,55,079,Milwaukee County,489050,458805,30245,258015,6.2
0500000US55033,55,033,Dunn County,24180,23300,880,12399,3.6
0500000US55045,55,045,Green County,20792,20344,448,8670,2.2
0500000US55115,55,115,Shawano County,20732,20214,518,12358,2.5
0500000US55078,55,078,Menominee County,1725,1624,101,1593,5.9
0500000US55011,55,011,Buffalo County,6991,6847,144,3819,2.1
0500000US55063,55,063,La Crosse County,65229,62604,2625,31514,4.0
0500000US55035,55,035,Eau Claire County,58101,55948,2153,26130,3.7
0500000US55095,55,095,Polk County,22392,21468,924,12764,4.1
0500000US55133,55,133,Waukesha County,220296,213895,6401,102363,2.9
0500000US55125,55,125,Vilas County,9907,9182,725,8511,7.3
0500000US55057,55,057,Juneau County,12614,12143,471,8997,3.7
0500000US55131,55,131,Washington County,75708,73521,2187,32440,2.9
0500000US55025,55,025,Dane County,312183,302391,9792,119239,3.1
0500000US55039,55,039,Fond du Lac County,55520,53443,2077,27081,3.7
0500000US55091,55,091,Pepin County,3828,3730,98,2068,2.6
0500000US55097,55,097,Portage County,39277,37825,1452,19012,3.7
0500000US56023,56,023,Lincoln County,9558,9134,424,4784,4.4
0500000US56021,56,021,Laramie County,49621,46993,2628,25362,5.3
0500000US01093,01,093,Marion County,12688,11980,708,11623,5.6
0500000US01073,01,073,Jefferson County,326091,302428,23663,198736,7.3
0500000US01059,01,059,Franklin County,13689,12849,840,10907,6.1
0500000US01019,01,019,Cherokee County,10386,9805,581,10963,5.6
0500000US01047,01,047,Dallas County,16201,14295,1906,15187,11.8
0500000US01087,01,087,Macon County,8295,7289,1006,7749,12.1
0500000US01117,01,117,Shelby County,110135,105724,4411,56389,4.0
0500000US01003,01,003,Baldwin County,97722,93379,4343,69682,4.4
0500000US01069,01,069,Houston County,47645,44291,3354,35036,7.0
0500000US01125,01,125,Tuscaloosa County,99707,93450,6257,67781,6.3
0500000US01027,01,027,Clay County,5920,5542,378,4923,6.4
0500000US01109,01,109,Pike County,15319,14093,1226,12351,8.0
0500000US01037,01,037,Coosa County,4363,4110,253,4864,5.8
0500000US01065,01,065,Hale County,5769,5083,686,6044,11.9
0500000US01053,01,053,Escambia County,14077,12182,1895,15904,13.5
0500000US01013,01,013,Butler County,8452,7885,567,7506,6.7
0500000US01105,01,105,Perry County,2651,2325,326,5041,12.3
0500000US01035,01,035,Conecuh County,4397,3892,505,5755,11.5
0500000US01007,01,007,Bibb County,8757,8099,658,9713,7.5
0500000US01017,01,017,Chambers County,15559,14786,773,12085,5.0
0500000US01057,01,057,Fayette County,6863,6380,483,6615,7.0
0500000US01009,01,009,Blount County,22255,21346,909,23609,4.1
0500000US01001,01,001,Autauga County,25189,24124,1065,17632,4.2
0500000US01061,01,061,Geneva County,10992,10047,945,10295,8.6
0500000US02261,02,261,Valdez-Cordova Census Area,5079,4744,335,2011,6.6
0500000US02105,02,105,Hoonah-Angoon Census Area,1198,1068,130,624,10.9
0500000US02275,02,275,Wrangell City and Borough,1195,1128,67,875,5.6
0500000US04019,04,019,Pima County,476815,440596,36219,344067,7.6
0500000US04007,04,007,Gila County,20214,18162,2052,23355,10.2
0500000US04003,04,003,Cochise County,46439,43097,3342,51235,7.2
0500000US04001,04,001,Apache County,20870,18365,2505,33174,12.0
0500000US04025,04,025,Yavapai County,90218,84142,6076,101230,6.7
0500000US04017,04,017,Navajo County,39063,33272,5791,43080,14.8
0500000US05119,05,119,Pulaski County,194471,184451,10020,114029,5.2
0500000US05021,05,021,Clay County,6581,6249,332,5523,5.0
0500000US05039,05,039,Dallas County,3096,2944,152,2917,4.9
0500000US05121,05,121,Randolph County,7131,6831,300,6782,4.2
0500000US05009,05,009,Boone County,16885,16145,740,12769,4.4
0500000US05063,05,063,Independence County,16340,15547,793,12971,4.9
0500000US05053,05,053,Grant County,8173,7594,579,6314,7.1
0500000US05045,05,045,Faulkner County,60044,57226,2818,36490,4.7
0500000US05089,05,089,Marion County,5777,5322,455,7978,7.9
0500000US05129,05,129,Searcy County,3227,3129,98,3290,3.0
0500000US05033,05,033,Crawford County,27371,25985,1386,21313,5.1
0500000US05059,05,059,Hot Spring County,14301,13232,1069,13045,7.5
0500000US05087,05,087,Madison County,7021,6574,447,5819,6.4
0500000US05061,05,061,Howard County,5938,5559,379,4351,6.4
0500000US05093,05,093,Mississippi County,19118,17337,1781,13806,9.3
0500000US05139,05,139,Union County,17059,15821,1238,14039,7.3
0500000US39055,39,055,Geauga County,49306,47853,1453,25639,2.9
0500000US39085,39,085,Lake County,123735,118286,5449,65036,4.4
0500000US39023,39,023,Clark County,65431,60663,4768,42635,7.3
0500000US39075,39,075,Holmes County,20580,20133,447,10873,2.2
0500000US39111,39,111,Monroe County,5590,5226,364,5958,6.5
0500000US39165,39,165,Warren County,115837,111724,4113,59996,3.6
0500000US39005,39,005,Ashland County,26338,25271,1067,16474,4.1
0500000US40133,40,133,Seminole County,10202,9418,784,9294,7.7
0500000US40011,40,011,Blaine County,3729,3618,111,4031,3.0
0500000US40029,40,029,Coal County,2339,2186,153,2031,6.5
0500000US40073,40,073,Kingfisher County,7591,7205,386,4289,5.1
0500000US40095,40,095,Marshall County,6813,6534,279,6159,4.1
0500000US40105,40,105,Nowata County,4693,4347,346,3596,7.4
0500000US40131,40,131,Rogers County,45671,43485,2186,25952,4.8
0500000US40003,40,003,Alfalfa County,2283,2205,78,2534,3.4
0500000US40027,40,027,Cleveland County,146558,140468,6090,74929,4.2
0500000US40005,40,005,Atoka County,5000,4702,298,6090,6.0
0500000US40043,40,043,Dewey County,2161,2125,36,1555,1.7
0500000US40083,40,083,Logan County,22700,21580,1120,13664,4.9
0500000US40147,40,147,Washington County,23884,22712,1172,17022,4.9
0500000US40061,40,061,Haskell County,5080,4612,468,4929,9.2
0500000US40111,40,111,Okmulgee County,16691,15107,1584,14002,9.5
0500000US40067,40,067,Jefferson County,2448,2272,176,2467,7.2
0500000US40049,40,049,Garvin County,11204,10798,406,10456,3.6
0500000US40123,40,123,Pontotoc County,18177,17251,926,11945,5.1
0500000US40063,40,063,Hughes County,4549,4164,385,6356,8.5
0500000US40031,40,031,Comanche County,52694,48797,3897,34626,7.4
0500000US40117,40,117,Pawnee County,6886,6587,299,6046,4.3
0500000US41019,41,019,Douglas County,45542,41847,3695,44525,8.1
0500000US41053,41,053,Polk County,38810,35904,2906,25874,7.5
0500000US41017,41,017,Deschutes County,92849,88057,4792,54409,5.2
0500000US41071,41,071,Yamhill County,49782,47108,2674,33210,5.4
0500000US41035,41,035,Klamath County,28022,25596,2426,25045,8.7
0500000US41003,41,003,Benton County,45927,43093,2834,30964,6.2
0500000US41013,41,013,Crook County,9618,8797,821,8865,8.5
0500000US41025,41,025,Harney County,3333,2898,435,2602,13.1
0500000US41063,41,063,Wallowa County,3167,3025,142,2620,4.5
0500000US41069,41,069,Wheeler County,531,490,41,692,7.7
0500000US41011,41,011,Coos County,26971,24890,2081,25771,7.7
0500000US41027,41,027,Hood River County,12060,11557,503,6036,4.2
0500000US41051,41,051,Multnomah County,456019,430606,25413,202884,5.6
0500000US42055,42,055,Franklin County,77349,73248,4101,45777,5.3
0500000US42009,42,009,Bedford County,23143,22017,1126,17005,4.9
0500000US42111,42,111,Somerset County,34480,32603,1877,28488,5.4
0500000US42133,42,133,York County,234271,222484,11787,122401,5.0
0500000US42015,42,015,Bradford County,28057,26708,1349,21287,4.8
0500000US42029,42,029,Chester County,282460,270154,12306,129082,4.4
0500000US42063,42,063,Indiana County,40423,37489,2934,31460,7.3
0500000US42125,42,125,Washington County,105164,99783,5381,66483,5.1
0500000US42103,42,103,Pike County,26851,24860,1991,19948,7.4
0500000US42077,42,077,Lehigh County,189176,176888,12288,100536,6.5
0500000US42031,42,031,Clarion County,18876,17636,1240,13538,6.6
0500000US42033,42,033,Clearfield County,36482,33904,2578,30730,7.1
0500000US42081,42,081,Lycoming County,56683,53722,2961,37316,5.2
0500000US42123,42,123,Warren County,19191,18202,989,14039,5.2
0500000US42047,42,047,Elk County,15829,15225,604,9426,3.8
0500000US42085,42,085,Mercer County,52355,49595,2760,41139,5.3
0500000US42113,42,113,Sullivan County,2933,2698,235,2646,8.0
0500000US44003,44,003,Kent County,91700,86754,4946,44717,5.4
0500000US44009,44,009,Washington County,68755,64575,4180,38488,6.1
0500000US45005,45,005,Allendale County,3346,2796,550,4258,16.4
0500000US45023,45,023,Chester County,14107,13094,1013,11677,7.2
0500000US45067,45,067,Marion County,12794,11497,1297,12273,10.1
0500000US45073,45,073,Oconee County,33248,31132,2116,29665,6.4
0500000US45019,45,019,Charleston County,209236,200094,9142,112222,4.4
0500000US45069,45,069,Marlboro County,11047,9616,1431,11343,13.0
0500000US45021,45,021,Cherokee County,23664,22272,1392,21358,5.9
0500000US45053,45,053,Jasper County,13408,12182,1226,8948,9.1
0500000US45061,45,061,Lee County,6393,5850,543,8025,8.5
0500000US45083,45,083,Spartanburg County,147236,138787,8449,92347,5.7
0500000US45013,45,013,Beaufort County,79063,74418,4645,65898,5.9
0500000US45081,45,081,Saluda County,9299,8745,554,6911,6.0
0500000US46067,46,067,Hutchinson County,3818,3669,149,1929,3.9
0500000US46017,46,017,Buffalo County,803,658,145,565,18.1
0500000US46041,46,041,Dewey County,2614,2036,578,1242,22.1
0500000US46065,46,065,Hughes County,9524,9323,201,4359,2.1
0500000US46111,46,111,Sanborn County,1325,1283,42,578,3.2
0500000US46059,46,059,Hand County,1780,1767,13,879,0.7
0500000US46135,46,135,Yankton County,11750,11387,363,6618,3.1
0500000US46005,46,005,Beadle County,9460,9298,162,4489,1.7
0500000US46035,46,035,Davison County,10893,10568,325,4950,3.0
0500000US46073,46,073,Jerauld County,976,973,3,654,0.3
0500000US46117,46,117,Stanley County,1730,1702,28,546,1.6
0500000US46107,46,107,Potter County,1137,1128,9,729,0.8
0500000US46023,46,023,Charles Mix County,4180,3894,286,2730,6.8
0500000US46091,46,091,Marshall County,2527,2488,39,1208,1.5
0500000US46101,46,101,Moody County,3417,3263,154,1615,4.5
0500000US46121,46,121,Todd County,2967,2576,391,3507,13.2
0500000US46085,46,085,Lyman County,1885,1759,126,996,6.7
0500000US46115,46,115,Spink County,3320,3247,73,1864,2.2
0500000US46011,46,011,Brookings County,20053,19359,694,7983,3.5
0500000US46057,46,057,Hamlin County,2914,2855,59,1395,2.0
0500000US47083,47,083,Houston County,3175,2990,185,3442,5.8
0500000US47071,47,071,Hardin County,10600,9760,840,10472,7.9
0500000US47069,47,069,Hardeman County,9250,8021,1229,11857,13.3
0500000US47139,47,139,Polk County,7466,6859,607,6379,8.1
0500000US47185,47,185,White County,10957,10087,870,10261,7.9
0500000US47171,47,171,Unicoi County,7781,7063,718,7224,9.2
0500000US47183,47,183,Weakley County,15217,14302,915,12685,6.0
0500000US47007,47,007,Bledsoe County,6325,5739,586,6181,9.3
0500000US47031,47,031,Coffee County,25179,23796,1383,17776,5.5
0500000US47073,47,073,Hawkins County,23670,22014,1656,22467,7.0
0500000US47111,47,111,Macon County,10687,10215,472,7728,4.4
0500000US47147,47,147,Robertson County,35653,33524,2129,18744,6.0
0500000US47021,47,021,Cheatham County,20547,19619,928,11436,4.5
0500000US47055,47,055,Giles County,13095,12294,801,10663,6.1
0500000US47113,47,113,Madison County,45881,43519,2362,32278,5.1
0500000US47137,47,137,Pickett County,2130,2042,88,2137,4.1
0500000US47181,47,181,Wayne County,6201,5753,448,7640,7.2
0500000US47003,47,003,Bedford County,22856,21679,1177,13744,5.1
0500000US47035,47,035,Cumberland County,22932,21382,1550,26356,6.8
0500000US47025,47,025,Claiborne County,12984,11877,1107,13300,8.5
0500000US47085,47,085,Humphreys County,7628,7140,488,7330,6.4
0500000US47141,47,141,Putnam County,35821,33590,2231,26496,6.2
0500000US47161,47,161,Stewart County,5625,5222,403,5178,7.2
0500000US47039,47,039,Decatur County,4925,4486,439,4478,8.9
0500000US47109,47,109,McNairy County,10582,9278,1304,10330,12.3
0500000US47011,47,011,Bradley County,50875,47838,3037,33136,6.0
0500000US48267,48,267,Kimble County,2192,2124,68,1457,3.1
0500000US48467,48,467,Van Zandt County,23393,22207,1186,20021,5.1
0500000US48317,48,317,Martin County,2595,2527,68,1433,2.6
0500000US48501,48,501,Yoakum County,4004,3762,242,1971,6.0
0500000US48387,48,387,Red River County,5327,4910,417,4867,7.8
0500000US48435,48,435,Sutton County,2054,1938,116,961,5.6
0500000US48459,48,459,Upshur County,18320,16963,1357,13844,7.4
0500000US48481,48,481,Wharton County,19849,18808,1041,12082,5.2
0500000US48033,48,033,Borden County,284,278,6,238,2.1
0500000US48315,48,315,Marion County,4061,3612,449,4371,11.1
0500000US48181,48,181,Grayson County,62559,59160,3399,38636,5.4
0500000US48363,48,363,Palo Pinto County,12889,11903,986,9479,7.6
0500000US48123,48,123,DeWitt County,8490,7957,533,7676,6.3
0500000US48059,48,059,Callahan County,5878,5684,194,5065,3.3
0500000US48183,48,183,Gregg County,58384,55553,2831,36617,4.8
0500000US48303,48,303,Lubbock County,154094,147651,6443,81971,4.2
0500000US48257,48,257,Kaufman County,59090,55103,3987,30234,6.7
0500000US48153,48,153,Floyd County,2564,2400,164,1895,6.4
0500000US48071,48,071,Chambers County,18976,17821,1155,11222,6.1
0500000US48027,48,027,Bell County,150793,139158,11635,87400,7.7
0500000US48233,48,233,Hutchinson County,9568,8995,573,7151,6.0
0500000US48361,48,361,Orange County,39223,37083,2140,26261,5.5
0500000US48495,48,495,Winkler County,3421,3273,148,2346,4.3
0500000US48053,48,053,Burnet County,21262,20303,959,15591,4.5
0500000US48113,48,113,Dallas County,1353911,1282839,71072,615836,5.2
0500000US48311,48,311,McMullen County,280,230,50,227,17.9
0500000US48251,48,251,Johnson County,78205,74845,3360,47419,4.3
0500000US48205,48,205,Hartley County,2032,2013,19,2633,0.9
0500000US48293,48,293,Limestone County,9784,8902,882,8940,9.0
0500000US48367,48,367,Parker County,63428,60252,3176,37972,5.0
0500000US48109,48,109,Culberson County,1051,983,68,721,6.5
0500000US48169,48,169,Garza County,2205,2134,71,3233,3.2
0500000US48453,48,453,Travis County,694369,666484,27885,266017,4.0
0500000US48087,48,087,Collingsworth County,1446,1322,124,871,8.6
0500000US48279,48,279,Lamb County,5818,5647,171,4107,2.9
0500000US48301,48,301,Loving County,36,36,0,42,0.0
0500000US28117,28,117,Prentiss County,10414,9661,753,9781,7.2
0500000US28059,28,059,Jackson County,66876,61405,5471,44800,8.2
0500000US28143,28,143,Tunica County,4645,4156,489,2877,10.5
0500000US28021,28,021,Claiborne County,3008,2538,470,4368,15.6
0500000US28075,28,075,Lauderdale County,33351,31112,2239,26690,6.7
0500000US28127,28,127,Simpson County,11597,10649,948,9714,8.2
0500000US28007,28,007,Attala County,7412,6634,778,6937,10.5
0500000US28027,28,027,Coahoma County,10227,8393,1834,7773,17.9
0500000US28147,28,147,Walthall County,5820,5459,361,5698,6.2
0500000US28115,28,115,Pontotoc County,14203,13183,1020,9578,7.2
0500000US28003,28,003,Alcorn County,16277,14849,1428,13080,8.8
0500000US28033,28,033,DeSoto County,92974,87555,5419,42672,5.8
0500000US29129,29,129,Mercer County,1703,1660,43,1123,2.5
0500000US29047,29,047,Clay County,130797,125517,5280,56202,4.0
0500000US29065,29,065,Dent County,6655,6230,425,5708,6.4
0500000US29227,29,227,Worth County,961,924,37,689,3.9
0500000US29510,29,510,St. Louis city,167581,153691,13890,88209,8.3
0500000US29023,29,023,Butler County,18812,17067,1745,15170,9.3
0500000US29087,29,087,Holt County,2148,2063,85,1483,4.0
0500000US29139,29,139,Montgomery County,5240,5031,209,3965,4.0
0500000US29207,29,207,Stoddard County,13376,12599,777,10439,5.8
0500000US29221,29,221,Washington County,9921,9032,889,10034,9.0
0500000US29063,29,063,DeKalb County,4402,4276,126,6377,2.9
0500000US29107,29,107,Lafayette County,16024,15313,711,10056,4.4
0500000US29197,29,197,Schuyler County,1975,1896,79,1471,4.0
0500000US29029,29,029,Camden County,19493,18231,1262,18563,6.5
0500000US29097,29,097,Jasper County,59930,56742,3188,32567,5.3
0500000US29119,29,119,McDonald County,9842,9408,434,7743,4.4
0500000US29167,29,167,Polk County,14858,14135,723,10225,4.9
0500000US29179,29,179,Reynolds County,2660,2483,177,2577,6.7
0500000US29201,29,201,Scott County,17710,16789,921,12818,5.2
0500000US29011,29,011,Barton County,5513,5195,318,3913,5.8
0500000US29051,29,051,Cole County,39055,37467,1588,22099,4.1
0500000US29073,29,073,Gasconade County,7063,6891,172,4897,2.4
0500000US29121,29,121,Macon County,6683,6363,320,5377,4.8
0500000US29155,29,155,Pemiscot County,6763,6101,662,6300,9.8
0500000US29203,29,203,Shannon County,3099,2903,196,3528,6.3
0500000US29067,29,067,Douglas County,5118,4802,316,5710,6.2
0500000US29083,29,083,Henry County,9440,8831,609,8032,6.5
0500000US29109,29,109,Lawrence County,17947,16841,1106,11572,6.2
0500000US30015,30,015,Chouteau County,2592,2516,76,1998,2.9
0500000US30053,30,053,Lincoln County,7588,6802,786,8652,10.4
0500000US30103,30,103,Treasure County,379,379,0,267,0.0
0500000US30097,30,097,Sweet Grass County,1641,1628,13,1354,0.8
0500000US30079,30,079,Prairie County,634,604,30,423,4.7
0500000US30035,30,035,Glacier County,5021,4646,375,4630,7.5
0500000US30037,30,037,Golden Valley County,366,353,13,249,3.6
0500000US30095,30,095,Stillwater County,4656,4475,181,2976,3.9
0500000US30039,30,039,Granite County,1288,1231,57,1485,4.4
0500000US30057,30,057,Madison County,4159,4023,136,2943,3.3
0500000US30091,30,091,Sheridan County,1909,1855,54,961,2.8
0500000US30003,30,003,Big Horn County,5459,4725,734,3801,13.4
0500000US30049,30,049,Lewis and Clark County,35562,34454,1108,18312,3.1
0500000US30063,30,063,Missoula County,67057,64178,2879,29003,4.3
0500000US30013,30,013,Cascade County,38479,36909,1570,24130,4.1
0500000US30033,30,033,Garfield County,617,617,0,308,0.0
0500000US30077,30,077,Powell County,2618,2594,24,3382,0.9
0500000US30031,30,031,Gallatin County,61751,59736,2015,23786,3.3
0500000US30001,30,001,Beaverhead County,4890,4706,184,3070,3.8
0500000US30065,30,065,Musselshell County,1899,1781,118,1976,6.2
0500000US31161,31,161,Sheridan County,2679,2614,65,1476,2.4
0500000US31129,31,129,Nuckolls County,2256,2224,32,1259,1.4
0500000US31063,31,063,Frontier County,1303,1254,49,867,3.8
0500000US31055,31,055,Douglas County,301643,288884,12759,124626,4.2
0500000US31029,31,029,Chase County,2069,2018,51,966,2.5
0500000US31005,31,005,Arthur County,198,196,2,119,1.0
0500000US31061,31,061,Franklin County,1522,1498,24,995,1.6
0500000US31095,31,095,Jefferson County,3620,3558,62,2149,1.7
0500000US31115,31,115,Loup County,307,305,2,201,0.7
0500000US31137,31,137,Phelps County,4824,4788,36,2393,0.7
0500000US31157,31,157,Scotts Bluff County,18451,17505,946,9677,5.1
0500000US31105,31,105,Kimball County,1871,1734,137,1079,7.3
0500000US31121,31,121,Merrick County,4204,4091,113,2104,2.7
0500000US31021,31,021,Burt County,3120,3028,92,2090,2.9
0500000US31039,31,039,Cuming County,4859,4687,172,2146,3.5
0500000US31075,31,075,Grant County,375,359,16,203,4.3
0500000US31085,31,085,Hayes County,499,494,5,258,1.0
0500000US31027,31,027,Cedar County,4595,4538,57,2038,1.2
0500000US31097,31,097,Johnson County,2161,2117,44,2190,2.0
0500000US31071,31,071,Garfield County,1020,1018,2,597,0.2
0500000US31133,31,133,Pawnee County,1255,1213,42,917,3.3
0500000US31183,31,183,Wheeler County,463,461,2,232,0.4
0500000US31185,31,185,York County,7096,6888,208,3870,2.9
0500000US31037,31,037,Colfax County,5511,5337,174,2233,3.2
0500000US31113,31,113,Logan County,451,451,0,217,0.0
0500000US31143,31,143,Polk County,2778,2630,148,1427,5.3
0500000US31017,31,017,Brown County,1526,1517,9,921,0.6
0500000US32015,32,015,Lander County,2863,2597,266,1424,9.3
0500000US32011,32,011,Eureka County,961,961,0,495,0.0
0500000US34021,34,021,Mercer County,193804,180710,13094,105023,6.8
0500000US34035,34,035,Somerset County,181508,173381,8127,83573,4.5
0500000US34001,34,001,Atlantic County,140914,127434,13480,76347,9.6
0500000US34023,34,023,Middlesex County,429780,405537,24243,236688,5.6
0500000US34009,34,009,Cape May County,45083,41593,3490,33289,7.7
0500000US34039,34,039,Union County,298724,279881,18843,138473,6.3
0500000US34019,34,019,Hunterdon County,69109,66375,2734,34508,4.0
0500000US35028,35,028,Los Alamos County,9857,9516,341,4772,3.5
0500000US35061,35,061,Valencia County,31705,29040,2665,28287,8.4
0500000US35001,35,001,Bernalillo County,336358,315193,21165,204486,6.3
0500000US35011,35,011,De Baca County,776,748,28,842,3.6
0500000US35023,35,023,Hidalgo County,1697,1541,156,1738,9.2
0500000US35043,35,043,Sandoval County,65544,60468,5076,45330,7.7
0500000US35009,35,009,Curry County,22180,20673,1507,13734,6.8
0500000US35021,35,021,Harding County,164,154,10,226,6.1
0500000US35045,35,045,San Juan County,55718,50732,4986,40799,8.9
0500000US35005,35,005,Chaves County,28288,26629,1659,21860,5.9
0500000US35059,35,059,Union County,1613,1588,25,1823,1.5
0500000US35041,35,041,Roosevelt County,8752,7957,795,5739,9.1
0500000US36005,36,005,Bronx County,665907,595657,70250,449575,10.5
0500000US36035,36,035,Fulton County,25934,24360,1574,18121,6.1
0500000US36083,36,083,Rensselaer County,85360,81001,4359,45790,5.1
0500000US36043,36,043,Herkimer County,30834,28627,2207,20201,7.2
0500000US36089,36,089,St. Lawrence County,47838,44275,3563,41776,7.4
0500000US36113,36,113,Warren County,33416,31937,1479,20758,4.4
0500000US36027,36,027,Dutchess County,153039,144058,8981,91349,5.9
0500000US36055,36,055,Monroe County,390058,367045,23013,214918,5.9
0500000US36111,36,111,Ulster County,92456,86733,5723,58376,6.2
0500000US36051,36,051,Livingston County,30079,28822,1257,23804,4.2
0500000US36039,36,039,Greene County,21273,20292,981,19283,4.6
0500000US36003,36,003,Allegany County,21325,20029,1296,17259,6.1
0500000US36009,36,009,Cattaraugus County,35878,33610,2268,26419,6.3
0500000US36093,36,093,Schenectady County,78761,73563,5198,46497,6.6
0500000US36123,36,123,Yates County,11733,11181,552,8290,4.7
0500000US37087,37,087,Haywood County,27879,26560,1319,22955,4.7
0500000US37005,37,005,Alleghany County,4839,4555,284,4480,5.9
0500000US37045,37,045,Cleveland County,43705,39701,4004,34712,9.2
0500000US37077,37,077,Granville County,27980,26285,1695,20164,6.1
0500000US37093,37,093,Hoke County,20849,18961,1888,16231,9.1
0500000US37097,37,097,Iredell County,88727,83378,5349,48238,6.0
0500000US37147,37,147,Pitt County,91627,83183,8444,51278,9.2
0500000US37039,37,039,Cherokee County,11002,10300,702,12430,6.4
0500000US37193,37,193,Wilkes County,31051,29252,1799,24777,5.8
0500000US37003,37,003,Alexander County,17434,16264,1170,13039,6.7
0500000US37031,37,031,Carteret County,32757,30598,2159,24630,6.6
0500000US37139,37,139,Pasquotank County,17476,16289,1187,13415,6.8
0500000US37173,37,173,Swain County,6113,5693,420,5318,6.9
0500000US37007,37,007,Anson County,11493,10354,1139,9493,9.9
0500000US37069,37,069,Franklin County,31541,29810,1731,20541,5.5
0500000US37113,37,113,Macon County,14605,13955,650,14114,4.5
0500000US37175,37,175,Transylvania County,14340,13511,829,14340,5.8
0500000US37047,37,047,Columbus County,21227,19740,1487,24239,7.0
0500000US37123,37,123,Montgomery County,11078,10551,527,10685,4.8
0500000US37153,37,153,Richmond County,19230,17389,1841,16473,9.6
0500000US37171,37,171,Surry County,32109,30687,1422,26279,4.4
0500000US37021,37,021,Buncombe County,130047,124844,5203,81138,4.0
0500000US37025,37,025,Cabarrus County,105902,99553,6349,49225,6.0
0500000US37057,37,057,Davidson County,79919,74174,5745,52322,7.2
0500000US37091,37,091,Hertford County,10428,9283,1145,9599,11.0
0500000US37141,37,141,Pender County,27332,25316,2016,19747,7.4
0500000US37189,37,189,Watauga County,26975,24966,2009,20962,7.4
0500000US37177,37,177,Tyrrell County,1648,1560,88,1975,5.3
0500000US38097,38,097,Traill County,4182,4056,126,2239,3.0
0500000US38021,38,021,Dickey County,2679,2606,73,1297,2.7
0500000US38101,38,101,Ward County,36818,35738,1080,13867,2.9
0500000US38049,38,049,McHenry County,2972,2923,49,1673,1.6
0500000US38005,38,005,Benson County,2517,2372,145,2190,5.8
0500000US38075,38,075,Renville County,1237,1214,23,700,1.9
0500000US38015,38,015,Burleigh County,52495,51500,995,21498,1.9
0500000US38065,38,065,Oliver County,850,813,37,579,4.4
0500000US38071,38,071,Ramsey County,6072,6025,47,2970,0.8
0500000US38039,38,039,Griggs County,1197,1182,15,673,1.3
0500000US38083,38,083,Sheridan County,613,597,16,594,2.6
0500000US38103,38,103,Wells County,1994,1941,53,1295,2.7
0500000US39099,39,099,Mahoning County,114014,104885,9129,76034,8.0
0500000US39145,39,145,Scioto County,30496,28093,2403,31139,7.9
0500000US39105,39,105,Meigs County,9866,9046,820,8917,8.3
0500000US39131,39,131,Pike County,11265,10316,949,11129,8.4
0500000US39061,39,061,Hamilton County,428852,402685,26167,215309,6.1
0500000US39087,39,087,Lawrence County,25888,24286,1602,22891,6.2
