geo_id,state_id,county_id,county_name,disability_population_under_18,disability_population_18-64,disability_population_65_and_over,disability_under_18_with_disability,disability_18-64_with_disability,disability_64_and_over_with_disability
0500000US20065,20,065,Graham County,516,1345,654,8,223,267
0500000US20091,20,091,Johnson County,145598,358807,77231,5143,25715,22884
0500000US20045,20,045,Douglas County,22181,83246,13156,1087,7334,4134
0500000US20179,20,179,Sheridan County,612,1326,540,46,154,170
0500000US20121,20,121,Miami County,8271,18973,5221,288,2125,1865
0500000US20069,20,069,Gray County,1741,3404,806,34,315,305
0500000US20199,20,199,Wallace County,395,836,322,12,97,167
0500000US20189,20,189,Stevens County,1686,3192,678,52,271,276
0500000US20201,20,201,Washington County,1257,2890,1245,40,284,424
0500000US20019,20,019,Chautauqua County,706,1783,825,47,308,383
0500000US20129,20,129,Morton County,738,1562,455,8,281,161
0500000US20155,20,155,Reno County,14406,34919,11304,807,4189,4013
0500000US20029,20,029,Cloud County,2091,5033,1688,67,623,549
0500000US20043,20,043,Doniphan County,1486,4763,1367,66,605,565
0500000US20081,20,081,Haskell County,1182,2271,536,22,101,160
0500000US20101,20,101,Lane County,400,924,310,26,114,131
0500000US20171,20,171,Scott County,1328,2771,750,26,121,265
0500000US20133,20,133,Neosho County,4007,9022,2897,185,1398,1324
0500000US20013,20,013,Brown County,2462,5313,1804,87,797,648
0500000US20147,20,147,Phillips County,1235,2930,1143,47,333,469
0500000US20161,20,161,Riley County,12541,49757,6194,511,4674,1839
0500000US20039,20,039,Decatur County,555,1520,731,18,138,323
0500000US20087,20,087,Jefferson County,4387,10958,3294,281,1449,1015
0500000US21031,21,031,Butler County,2811,7555,2163,204,1380,1154
0500000US21061,21,061,Edmonson County,2291,7445,2293,258,1589,1321
0500000US21097,21,097,Harrison County,4277,11063,3124,176,1748,1236
0500000US21023,21,023,Bracken County,2058,4942,1274,68,596,411
0500000US21143,21,143,Lyon County,1204,3791,1914,93,704,741
0500000US21063,21,063,Elliott County,1400,3457,1287,86,895,528
0500000US21111,21,111,Jefferson County,171574,473349,113845,8138,58671,40842
0500000US21123,21,123,Larue County,3134,8407,2328,250,1603,992
0500000US21161,21,161,Mason County,3887,10089,2866,313,1522,1308
0500000US21167,21,167,Mercer County,4777,12839,3729,228,2299,1467
0500000US21201,21,201,Robertson County,397,1271,412,37,143,130
0500000US21207,21,207,Russell County,4019,10268,3284,141,1747,1305
0500000US21229,21,229,Washington County,2825,7073,1995,209,1065,873
0500000US21007,21,007,Ballard County,1783,4629,1560,158,584,590
0500000US21009,21,009,Barren County,10394,25575,6995,968,5048,2855
0500000US21087,21,087,Green County,2333,6481,2084,199,1752,913
0500000US21091,21,091,Hancock County,2241,4991,1429,78,866,557
0500000US21159,21,159,Martin County,2409,6537,1631,157,2015,1030
0500000US21093,21,093,Hardin County,26645,62998,13926,1591,10396,6214
0500000US21149,21,149,McLean County,2287,5264,1688,122,891,630
0500000US21183,21,183,Ohio County,5901,13767,4057,696,2614,1578
0500000US21197,21,197,Powell County,2930,7329,1792,191,1716,908
0500000US21233,21,233,Webster County,3041,7646,2122,177,1716,1055
0500000US21033,21,033,Caldwell County,2856,7232,2524,129,1322,1347
0500000US21045,21,045,Casey County,3556,8854,3030,246,1740,1465
0500000US21047,21,047,Christian County,19662,34934,8099,1149,5745,3472
0500000US21085,21,085,Grayson County,6247,15348,4264,302,2825,1882
0500000US21103,21,103,Henry County,3736,9484,2514,138,1610,1248
0500000US21107,21,107,Hopkins County,10555,26543,7553,504,4491,3045
0500000US21109,21,109,Jackson County,3040,8095,2132,371,2185,1209
0500000US21125,21,125,Laurel County,13965,36239,9179,838,6310,4084
0500000US21157,21,157,Marshall County,6383,17783,6436,391,2930,2436
0500000US21163,21,163,Meade County,6635,16943,3763,417,2824,1773
0500000US21173,21,173,Montgomery County,6657,16608,4148,502,3680,1637
0500000US21181,21,181,Nicholas County,1668,4232,1104,166,1096,474
0500000US21185,21,185,Oldham County,16768,37163,7602,529,2800,2048
0500000US21187,21,187,Owen County,2622,6230,1812,232,1191,758
0500000US21203,21,203,Rockcastle County,3704,10089,2747,283,2336,1451
0500000US21209,21,209,Scott County,13670,33530,6034,818,3819,2143
0500000US21227,21,227,Warren County,28684,81144,15260,1461,10880,6380
0500000US21003,21,003,Allen County,5011,12135,3453,224,2697,1415
0500000US21017,21,017,Bourbon County,4581,11737,3583,255,1434,1504
0500000US21019,21,019,Boyd County,10136,27566,8529,779,5879,3702
0500000US21029,21,029,Bullitt County,17877,49514,11669,992,6784,4707
0500000US21055,21,055,Crittenden County,1982,5148,1737,81,1149,633
0500000US21067,21,067,Fayette County,66931,208035,38879,3077,21531,13610
0500000US21075,21,075,Fulton County,1358,3211,1192,72,759,471
0500000US21115,21,115,Johnson County,5065,13443,3836,244,3548,2160
0500000US21165,21,165,Menifee County,1361,3765,1206,48,830,543
0500000US21175,21,175,Morgan County,2450,7225,1978,171,1860,1011
0500000US21193,21,193,Perry County,5990,16368,3964,670,4789,2447
0500000US21237,21,237,Wolfe County,1653,4155,1265,199,1428,753
0500000US21051,21,051,Clay County,4397,11963,2860,238,3560,1440
0500000US21013,21,013,Bell County,5825,15795,4764,462,5040,2947
0500000US21025,21,025,Breathitt County,2649,8354,1974,258,2935,1181
0500000US21083,21,083,Graves County,8981,21464,6466,563,3447,2418
0500000US21099,21,099,Hart County,4613,10810,2936,179,2581,1296
0500000US21231,21,231,Wayne County,4277,12089,3965,154,2225,2046
0500000US21155,21,155,Marion County,4698,10846,2927,431,2083,1386
0500000US21221,21,221,Trigg County,3151,7948,3138,197,1092,1374
0500000US21015,21,015,Boone County,34197,78117,15834,1715,7247,5474
0500000US21131,21,131,Leslie County,2283,6206,1694,65,2077,1078
0500000US21121,21,121,Knox County,7435,18512,5165,193,3197,1707
0500000US21127,21,127,Lawrence County,3734,9360,2583,103,2195,1380
0500000US21139,21,139,Livingston County,1990,5379,1835,238,1141,760
0500000US21195,21,195,Pike County,12561,37105,10099,1272,9718,5211
0500000US21211,21,211,Shelby County,11120,27742,6783,491,3937,2369
0500000US21005,21,005,Anderson County,5374,13502,3235,190,2118,1463
0500000US21027,21,027,Breckinridge County,4627,11532,3658,376,2282,1534
0500000US21073,21,073,Franklin County,10447,30835,8252,680,4381,3365
0500000US21117,21,117,Kenton County,39572,102019,21605,2122,13335,7505
0500000US21151,21,151,Madison County,18833,58672,11333,988,8715,5088
0500000US21153,21,153,Magoffin County,2877,7756,1905,182,2512,1203
0500000US21189,21,189,Owsley County,906,2734,744,54,774,411
0500000US21213,21,213,Simpson County,4444,10433,2838,104,1073,1011
0500000US21217,21,217,Taylor County,5807,15014,4282,389,2963,1869
0500000US21219,21,219,Todd County,3314,6951,1859,126,833,665
0500000US21039,21,039,Carlisle County,1054,2783,945,37,337,319
0500000US21053,21,053,Clinton County,2302,5883,1871,64,922,831
0500000US21077,21,077,Gallatin County,2153,5346,1091,104,737,382
0500000US21079,21,079,Garrard County,3849,10451,2925,242,1883,1244
0500000US21069,21,069,Fleming County,3556,8465,2458,356,1822,1364
0500000US21037,21,037,Campbell County,19546,57868,13266,851,5435,4425
0500000US22113,22,113,Vermilion Parish,15487,35572,8349,908,5564,3503
0500000US22089,22,089,St. Charles Parish,13123,32394,6521,696,3387,2049
0500000US22029,22,029,Concordia Parish,4820,10116,3141,126,1104,1049
0500000US22107,22,107,Tensas Parish,1122,2464,1061,5,194,305
0500000US22093,22,093,St. James Parish,4856,12936,3357,173,1526,1439
0500000US22043,22,043,Grant Parish,4694,11371,3049,394,1735,1386
0500000US22051,22,051,Jefferson Parish,95698,267188,68997,4324,31195,24483
0500000US22013,22,013,Bienville Parish,3117,7651,2572,135,1600,1052
0500000US22015,22,015,Bossier Parish,31635,72566,16151,1385,7628,5684
0500000US22023,22,023,Cameron Parish,1502,4255,1079,132,343,523
0500000US22037,22,037,East Feliciana Parish,3555,9575,2972,64,1276,995
0500000US22095,22,095,St. John the Baptist Parish,10810,26376,5614,422,3087,2335
0500000US22075,22,075,Plaquemines Parish,6122,13422,2769,300,1206,1177
0500000US22073,22,073,Ouachita Parish,39268,90404,21118,1712,9725,7975
0500000US22079,22,079,Rapides Parish,32686,76378,19573,1373,11525,8303
0500000US22117,22,117,Washington Parish,11204,25695,7710,1086,5429,3751
0500000US22097,22,097,St. Landry Parish,22636,47473,12258,932,5430,3973
0500000US22105,22,105,Tangipahoa Parish,32105,80390,17247,2888,15484,7608
0500000US22001,22,001,Acadia Parish,16527,36635,8493,1375,6185,4097
0500000US22101,22,101,St. Mary Parish,12582,30412,7929,826,5052,2807
0500000US22123,22,123,West Carroll Parish,2615,5998,2021,101,805,584
0500000US22103,22,103,St. Tammany Parish,61233,148991,39350,3194,17579,13813
0500000US22111,22,111,Union Parish,5009,12710,4251,378,1775,1356
0500000US22021,22,021,Caldwell Parish,2316,5446,1731,90,680,542
0500000US22017,22,017,Caddo Parish,59742,146637,37669,2792,19278,14731
0500000US22035,22,035,East Carroll Parish,1346,2305,969,77,236,412
0500000US22005,22,005,Ascension Parish,32942,74216,13220,1747,8609,4767
0500000US22055,22,055,Lafayette Parish,57017,152507,28440,1989,16155,10260
0500000US22045,22,045,Iberia Parish,19140,42900,9886,1189,6778,3855
0500000US22087,22,087,St. Bernard Parish,12302,28245,4869,504,4233,1941
0500000US22091,22,091,St. Helena Parish,2273,6123,1864,248,1095,900
0500000US22121,22,121,West Baton Rouge Parish,6304,15436,3318,418,1891,1359
0500000US22031,22,031,De Soto Parish,6603,15846,4559,396,2577,1778
0500000US22081,22,081,Red River Parish,2082,4893,1504,63,879,587
0500000US22063,22,063,Livingston Parish,36067,83969,17027,1981,9534,6092
0500000US22069,22,069,Natchitoches Parish,9285,23128,5942,442,2760,2497
0500000US22071,22,071,Orleans Parish,78539,252995,51346,3686,31364,19058
0500000US22025,22,025,Catahoula Parish,2181,5003,1549,62,618,550
0500000US22019,22,019,Calcasieu Parish,49816,120273,27833,3130,16521,11347
0500000US22041,22,041,Franklin Parish,5187,10716,3267,268,1541,1396
0500000US22007,22,007,Assumption Parish,5047,13744,3718,596,2246,1899
0500000US22049,22,049,Jackson Parish,3514,8229,2942,418,1692,1396
0500000US22083,22,083,Richland Parish,4900,11467,3277,251,1248,1338
0500000US22099,22,099,St. Martin Parish,13190,32913,7428,384,4424,3184
0500000US22127,22,127,Winn Parish,3072,7265,2339,156,1272,1135
0500000US22033,22,033,East Baton Rouge Parish,101129,282241,57725,5935,33492,22503
0500000US22003,22,003,Allen Parish,5781,12190,3314,264,1940,1904
0500000US22065,22,065,Madison Parish,2757,5505,1496,111,741,516
0500000US23017,23,017,Oxford County,10889,34649,11449,951,5517,4047
0500000US23027,23,027,Waldo County,7478,23496,8246,447,3408,2789
0500000US23019,23,019,Penobscot County,27994,96521,25605,2150,16023,9725
0500000US23001,23,001,Androscoggin County,23491,65436,17380,1828,9932,5670
0500000US23003,23,003,Aroostook County,12425,39939,14701,900,7955,6270
0500000US23005,23,005,Cumberland County,55597,183319,48782,2240,16309,14130
0500000US23013,23,013,Knox County,7215,22076,9208,372,2833,2658
0500000US23031,23,031,York County,39032,123792,38233,2420,14328,12559
0500000US23007,23,007,Franklin County,5475,18207,6170,353,2495,1965
0500000US23025,23,025,Somerset County,9886,30411,9899,704,5913,3868
0500000US24047,24,047,Worcester County,8985,28350,13523,545,3076,4069
0500000US24510,24,510,Baltimore city,128016,399661,78158,7779,52953,30784
0500000US24041,24,041,Talbot County,6852,19836,10122,278,1907,2882
0500000US24025,24,025,Harford County,56633,153640,37971,2487,14414,11439
0500000US24027,24,027,Howard County,77311,194175,40285,2046,10672,10937
0500000US24003,24,003,Anne Arundel County,126994,339850,78574,5390,28756,23132
0500000US24005,24,005,Baltimore County,178265,509575,131665,6786,46271,42449
0500000US24009,24,009,Calvert County,21504,55742,12548,1025,4631,4051
0500000US24023,24,023,Garrett County,5546,17384,5963,260,2439,2070
0500000US24031,24,031,Montgomery County,243445,639745,148342,6578,36221,39960
0500000US24013,24,013,Carroll County,36898,102763,25826,1671,8665,8216
0500000US24035,24,035,Queen Anne's County,10781,29281,8807,460,2465,2234
0500000US24037,24,037,St. Mary's County,27451,68217,12981,1287,7472,4824
0500000US24017,24,017,Charles County,38331,97649,18258,1106,7071,5595
0500000US24019,24,019,Dorchester County,6803,18624,6422,617,2514,2431
0500000US24043,24,043,Washington County,33029,84983,23449,2053,12099,8183
0500000US24045,24,045,Wicomico County,22485,63393,14997,830,5948,4848
0500000US24015,24,015,Cecil County,23564,63112,14785,1308,7642,4792
0500000US24011,24,011,Caroline County,7792,19664,5049,436,2512,1856
0500000US25025,25,025,Suffolk County,134030,562943,88187,6457,53714,36470
0500000US25001,25,001,Barnstable County,33023,117571,60857,1280,10662,15906
0500000US25007,25,007,Dukes County,3271,10130,3813,59,301,1109
0500000US25017,25,017,Middlesex County,320592,1032290,227114,10557,67070,68472
0500000US25003,25,003,Berkshire County,21877,76418,26845,1354,9820,8483
0500000US25005,25,005,Bristol County,116346,349179,87310,6368,40699,31423
0500000US25013,25,013,Hampden County,102677,288814,72359,7176,39249,27419
0500000US25023,25,023,Plymouth County,112298,308345,84663,4209,27747,24508
0500000US25009,25,009,Essex County,168785,482170,123137,7838,44369,39846
0500000US25011,25,011,Franklin County,12517,43642,13972,699,5579,4282
0500000US25021,25,021,Norfolk County,148712,431920,109188,5036,29899,32076
0500000US25015,25,015,Hampshire County,24281,110530,24959,1355,8688,7134
0500000US25019,25,019,Nantucket County,2331,7160,1551,98,555,384
0500000US26115,26,115,Monroe County,32790,91278,24718,1809,10609,7994
0500000US26005,26,005,Allegan County,28337,68639,17451,932,6109,4715
0500000US26059,26,059,Hillsdale County,10045,27039,8320,414,3583,2799
0500000US26003,26,003,Alger County,1398,4653,2144,14,690,717
0500000US26127,26,127,Oceana County,6137,14919,5191,329,2381,1823
0500000US26089,26,089,Leelanau County,3580,11743,6163,72,1049,1566
0500000US26035,26,035,Clare County,6065,17303,6907,464,3657,2892
0500000US26083,26,083,Keweenaw County,339,1073,712,14,133,192
0500000US26073,26,073,Isabella County,12285,49940,8020,760,5672,2960
0500000US26139,26,139,Ottawa County,69358,174084,39264,2552,14294,11867
0500000US26157,26,157,Tuscola County,10893,31636,9923,879,5206,3811
0500000US26007,26,007,Alpena County,5461,16593,6198,276,2613,2269
0500000US26067,26,067,Ionia County,15030,36792,8645,652,3898,2677
0500000US26111,26,111,Midland County,17992,50529,14269,861,5316,5098
0500000US26021,26,021,Berrien County,34228,90916,28593,1649,11140,10014
0500000US26135,26,135,Oscoda County,1569,4480,2182,117,965,839
0500000US26039,26,039,Crawford County,2469,7865,3322,131,1519,1214
0500000US26037,26,037,Clinton County,17693,47373,12247,852,4990,3784
0500000US26057,26,057,Gratiot County,8277,22185,6335,526,2696,2344
0500000US26063,26,063,Huron County,6112,17710,7351,210,2323,2570
0500000US26091,26,091,Lenawee County,20994,57374,16871,1460,7472,6000
0500000US26105,26,105,Mason County,5930,16394,6260,324,2265,2100
0500000US26117,26,117,Montcalm County,14308,36230,10211,897,5706,4188
0500000US26149,26,149,St. Joseph County,15122,35186,10054,1055,4694,3517
0500000US26147,26,147,St. Clair County,34101,96602,27607,2179,14300,10323
0500000US26161,26,161,Washtenaw County,69502,245216,46437,2242,17225,13290
0500000US26011,26,011,Arenac County,2757,8762,3504,183,1751,1224
0500000US26027,26,027,Cass County,10818,30382,10137,821,4551,3792
0500000US26071,26,071,Iron County,1816,6026,3078,109,855,912
0500000US26143,26,143,Roscommon County,3638,12713,7311,289,3013,2912
0500000US26163,26,163,Wayne County,419697,1076411,252940,21654,159037,98841
0500000US26023,26,023,Branch County,10186,24060,7162,418,2974,2523
0500000US26075,26,075,Jackson County,34683,90677,25745,2042,12224,9140
0500000US26097,26,097,Mackinac County,1745,6132,2825,115,872,918
0500000US26009,26,009,Antrim County,4305,12770,5927,186,1656,1790
0500000US26061,26,061,Houghton County,7339,22924,5673,257,2146,1852
0500000US26069,26,069,Iosco County,4203,13660,7057,350,2594,2695
0500000US26085,26,085,Lake County,1934,6362,3141,137,1622,1193
0500000US26119,26,119,Montmorency County,1391,4988,2783,102,1004,1113
0500000US26141,26,141,Presque Isle County,2052,6871,3741,95,1137,1271
0500000US26077,26,077,Kalamazoo County,57023,166195,36342,3161,18879,11734
0500000US26107,26,107,Mecosta County,8081,27405,7548,592,3615,2411
0500000US26103,26,103,Marquette County,12083,41651,11325,494,5070,3753
0500000US26123,26,123,Newaygo County,10972,28024,8623,613,4935,3363
0500000US26133,26,133,Osceola County,5139,13152,4652,284,2183,1713
0500000US26137,26,137,Otsego County,5171,14204,4834,361,2109,1881
0500000US26025,26,025,Calhoun County,31020,79789,21977,1679,11254,8093
0500000US26031,26,031,Cheboygan County,4333,14283,6498,286,2392,2218
0500000US26095,26,095,Luce County,1046,3071,1220,67,522,587
0500000US26081,26,081,Kent County,158209,400340,80277,6774,40623,26703
0500000US26099,26,099,Macomb County,186402,537803,137788,8967,61986,50075
0500000US26145,26,145,Saginaw County,41478,113966,34004,2621,16510,12263
0500000US26155,26,155,Shiawassee County,14831,41602,11652,917,5423,4123
0500000US26013,26,013,Baraga County,1551,4010,1661,65,619,564
0500000US26017,26,017,Bay County,21631,62808,19429,997,8861,6537
0500000US26029,26,029,Charlevoix County,5152,14955,5854,242,1705,1776
0500000US26045,26,045,Eaton County,23182,66516,18724,1711,9119,6569
0500000US26041,26,041,Delta County,7254,20552,7988,457,2955,3085
0500000US26053,26,053,Gogebic County,2383,8107,3552,49,1025,1066
0500000US26047,26,047,Emmet County,6568,19459,6678,323,2097,1785
0500000US05147,05,147,Woodruff County,1442,3707,1392,117,798,677
0500000US05023,05,023,Cleburne County,4799,13654,6449,144,1849,2447
0500000US05025,05,025,Cleveland County,1862,4698,1565,144,786,731
0500000US05067,05,067,Jackson County,3473,7980,2784,188,1549,1418
0500000US05057,05,057,Hempstead County,5715,12324,3731,304,2050,1540
0500000US05135,05,135,Sharp County,3623,8980,4264,212,2197,2072
0500000US05137,05,137,Stone County,2474,6651,3220,46,1261,1442
0500000US05143,05,143,Washington County,56473,145562,24593,2063,12508,8837
0500000US05005,05,005,Baxter County,7226,21223,12388,340,3959,4360
0500000US05003,05,003,Ashley County,4755,11700,3928,259,2458,1987
0500000US05031,05,031,Craighead County,26182,64958,13560,2381,9626,6266
0500000US05055,05,055,Greene County,10943,26432,6750,1240,5547,3375
0500000US05073,05,073,Lafayette County,1330,3917,1536,99,761,681
0500000US05105,05,105,Perry County,2323,5995,1892,241,1226,997
0500000US05107,05,107,Phillips County,4956,10663,3251,451,2346,1503
0500000US05111,05,111,Poinsett County,5736,13980,4018,550,2755,1859
0500000US05133,05,133,Sevier County,4938,9795,2338,267,1160,932
0500000US05149,05,149,Yell County,5332,12448,3472,319,2466,1649
0500000US05013,05,013,Calhoun County,1037,3027,1082,81,643,541
0500000US05019,05,019,Clark County,4253,14372,3413,444,2406,1469
0500000US05011,05,011,Bradley County,2598,6326,1930,140,1397,787
0500000US05095,05,095,Monroe County,1476,4110,1587,93,739,858
0500000US05113,05,113,Polk County,4701,10962,4386,179,2363,1975
0500000US05103,05,103,Ouachita County,5451,13940,4366,246,2571,1735
0500000US05101,05,101,Newton County,1550,4369,1862,10,796,954
0500000US05081,05,081,Little River County,2748,7097,2408,236,1424,990
0500000US05015,05,015,Carroll County,6132,15529,6007,280,1992,2084
0500000US05091,05,091,Miller County,10359,25391,6773,492,4416,3286
0500000US06033,06,033,Lake County,13272,36442,13737,399,6505,5862
0500000US06043,06,043,Mariposa County,2860,9845,4665,145,1528,1527
0500000US06115,06,115,Yuba County,20850,43487,9002,1049,6852,3671
0500000US06013,06,013,Contra Costa County,260902,699892,167209,9942,62588,54212
0500000US06035,06,035,Lassen County,4891,12457,4028,269,1807,1523
0500000US06083,06,083,Santa Barbara County,98966,274274,63471,2890,20114,20329
0500000US06097,06,097,Sonoma County,100500,306907,89660,3453,30195,26665
0500000US06025,06,025,Imperial County,51643,96863,22228,2119,11332,11106
0500000US06051,06,051,Mono County,2689,9340,2030,74,450,391
0500000US06001,06,001,Alameda County,344125,1078282,211721,9143,75373,68618
0500000US06067,06,067,Sacramento County,362128,934190,199143,13149,93440,74859
0500000US06055,06,055,Napa County,29847,84375,24481,1117,7441,7755
0500000US06053,06,053,Monterey County,113985,248590,54331,3209,16513,17454
0500000US06091,06,091,Sierra County,441,1623,839,0,202,182
0500000US06073,06,073,San Diego County,724787,2047192,432491,21691,147849,145357
0500000US06113,06,113,Yolo County,45830,142813,24963,1003,10125,8819
0500000US06023,06,023,Humboldt County,26198,86194,22418,1324,12404,8213
0500000US06003,06,003,Alpine County,239,614,293,16,125,96
0500000US06045,06,045,Mendocino County,18831,50158,17586,928,7408,6230
0500000US06087,06,087,Santa Cruz County,53695,178115,40487,2461,16189,11664
0500000US06037,06,037,Los Angeles County,2242820,6515718,1271912,66832,471391,454812
0500000US06065,06,065,Riverside County,612817,1423514,325413,21685,131421,116691
0500000US06085,06,085,Santa Clara County,432332,1237908,242533,9756,64875,77148
0500000US06041,06,041,Marin County,52777,149085,53690,1252,8897,12662
0500000US06093,06,093,Siskiyou County,8787,24221,10421,378,4114,3918
0500000US06089,06,089,Shasta County,38494,104111,35043,1383,15944,14344
0500000US06015,06,015,Del Norte County,5929,13892,4541,331,2761,2029
0500000US06021,06,021,Glenn County,7458,15878,4257,364,2325,1933
0500000US06007,06,007,Butte County,45583,139711,39216,2574,20427,15145
0500000US06063,06,063,Plumas County,3063,10574,4907,222,1687,1502
0500000US06079,06,079,San Luis Obispo County,50426,172552,51913,2019,13540,16056
0500000US06029,06,029,Kern County,257361,506960,90257,9279,52065,34097
0500000US06059,06,059,Orange County,710247,2002915,434315,20658,116054,132906
0500000US06009,06,009,Calaveras County,7690,25017,12135,385,4464,4754
0500000US06101,06,101,Sutter County,25104,55652,13876,1058,6330,5644
0500000US06081,06,081,San Mateo County,160992,485205,115904,3904,25893,35252
0500000US06109,06,109,Tuolumne County,9004,28790,13118,444,4967,4287
0500000US06077,06,077,San Joaquin County,201113,435388,86568,7182,47851,34364
0500000US06005,06,005,Amador County,5682,18922,9570,259,2564,3485
0500000US08095,08,095,Phillips County,1109,2414,716,39,194,260
0500000US08007,08,007,Archuleta County,2209,7474,3120,44,847,965
0500000US08031,08,031,Denver County,139617,470743,77095,4387,35582,26489
0500000US08061,08,061,Kiowa County,417,747,261,8,80,119
0500000US08055,08,055,Huerfano County,1063,3420,1953,108,563,858
0500000US08009,08,009,Baca County,739,1845,878,46,250,433
0500000US08015,08,015,Chaffee County,2979,10364,4573,156,1276,1600
0500000US08047,08,047,Gilpin County,962,4054,858,10,353,146
0500000US08063,08,063,Kit Carson County,1791,3903,1331,89,375,525
0500000US08045,08,045,Garfield County,15026,36082,6809,181,2436,2117
0500000US08051,08,051,Gunnison County,2929,11552,2008,73,707,514
0500000US08059,08,059,Jefferson County,115609,361437,86999,3289,26435,26381
0500000US08079,08,079,Mineral County,78,495,250,0,64,78
0500000US08091,08,091,Ouray County,690,2747,1285,0,247,378
0500000US08103,08,103,Rio Blanco County,1661,3823,855,18,268,379
0500000US08115,08,115,Sedgwick County,539,1196,583,16,190,183
0500000US08021,08,021,Conejos County,2210,4428,1466,66,774,767
0500000US08023,08,023,Costilla County,671,2029,987,22,533,482
0500000US08001,08,001,Adams County,135400,309979,48217,4708,29107,18170
0500000US08037,08,037,Eagle County,12118,36659,5482,190,1259,883
0500000US08065,08,065,Lake County,1267,5397,869,32,581,281
0500000US08081,08,081,Moffat County,3381,7780,1769,67,722,692
0500000US08097,08,097,Pitkin County,2874,11920,3083,32,253,399
0500000US08017,08,017,Cheyenne County,676,1094,228,9,141,112
0500000US08025,08,025,Crowley County,717,3044,670,43,560,355
0500000US08033,08,033,Dolores County,356,1014,471,17,139,255
0500000US08057,08,057,Jackson County,248,755,288,0,32,55
0500000US08069,08,069,Larimer County,67761,219255,48697,2407,16507,14107
0500000US08083,08,083,Montezuma County,5799,14696,5243,290,2248,1908
0500000US08113,08,113,San Miguel County,1461,5486,995,18,266,258
0500000US08013,08,013,Boulder County,62878,214994,41069,1676,13433,10638
0500000US08071,08,071,Las Animas County,2547,7905,3154,133,1478,1328
0500000US08125,08,125,Yuma County,2701,5481,1745,114,451,625
0500000US08107,08,107,Routt County,4626,16688,3409,67,648,535
0500000US08117,08,117,Summit County,5031,21719,3601,124,1257,539
0500000US08019,08,019,Clear Creek County,1468,6038,1769,19,482,397
0500000US08029,08,029,Delta County,6165,15696,7355,147,2244,3087
0500000US08101,08,101,Pueblo County,37609,95518,28156,2216,16594,11987
0500000US08087,08,087,Morgan County,7419,16342,4139,168,1820,1264
0500000US08093,08,093,Park County,2998,10961,3322,31,1181,784
0500000US08077,08,077,Mesa County,32941,89491,26469,1396,10762,9625
0500000US08099,08,099,Prowers County,3031,6888,1994,125,1085,935
0500000US08041,08,041,El Paso County,168755,405213,81965,7044,47178,27224
0500000US08121,08,121,Washington County,1108,2522,915,53,167,318
0500000US08005,08,005,Arapahoe County,152862,401013,76745,4877,29957,22117
0500000US08014,08,014,Broomfield County,15692,41758,8342,501,2375,2519
0500000US09009,09,009,New Haven County,176617,535736,136894,6949,46257,43889
0500000US09003,09,003,Hartford County,190312,549053,141965,8478,50132,45678
0500000US09015,09,015,Windham County,23474,74017,17322,850,8714,6144
0500000US09007,09,007,Middlesex County,30058,101578,29816,910,7818,8730
0500000US09013,09,013,Tolland County,26980,99926,21659,1017,7817,6231
0500000US10003,10,003,New Castle County,120909,346585,79141,5107,30828,24004
0500000US10005,10,005,Sussex County,41623,119004,56174,1551,12529,16389
0500000US11001,11,001,District of Columbia,121508,473613,79137,5008,46270,28334
0500000US12091,12,091,Okaloosa County,44367,113481,30463,2353,14756,11576
0500000US12123,12,123,Taylor County,4236,9993,4010,354,2240,1540
0500000US12133,12,133,Washington County,4875,12831,4176,337,2066,1880
0500000US12031,12,031,Duval County,209585,574680,120424,10278,66490,45724
0500000US12007,12,007,Bradford County,5483,13437,4534,426,2376,1866
0500000US12009,12,009,Brevard County,106542,334231,131162,5084,40228,44150
0500000US12019,12,019,Clay County,49317,124653,30468,2327,14421,11126
0500000US12067,12,067,Lafayette County,1966,4122,1116,22,516,700
0500000US12069,12,069,Lake County,65389,179335,87233,2734,22764,29029
0500000US12089,12,089,Nassau County,16156,46833,16578,717,6377,5631
0500000US12103,12,103,Pinellas County,159147,564884,222630,6923,64526,73634
0500000US12105,12,105,Polk County,149577,379520,131547,8603,47620,45673
0500000US12111,12,111,St. Lucie County,61976,170904,70424,3175,19838,24462
0500000US12043,12,043,Glades County,2118,6579,3450,69,919,1491
0500000US12051,12,051,Hendry County,10770,23572,5133,464,2456,2101
0500000US12061,12,061,Indian River County,25113,77316,47287,958,9556,14351
0500000US12063,12,063,Jackson County,8864,23593,8413,461,3772,3764
0500000US12099,12,099,Palm Beach County,279555,821941,332108,8978,65286,101899
0500000US12109,12,109,St. Johns County,51273,137823,44795,1872,11828,12698
0500000US12117,12,117,Seminole County,96713,289059,66207,3866,22770,19913
0500000US12086,12,086,Miami-Dade County,554018,1720271,415751,18217,115092,139065
0500000US12005,12,005,Bay County,39367,108810,29510,2732,18827,13051
0500000US12035,12,035,Flagler County,18731,56635,31381,903,6950,9215
0500000US12037,12,037,Franklin County,1919,5724,2482,133,1045,1034
0500000US12047,12,047,Hamilton County,2685,6142,2160,226,1187,1073
0500000US12077,12,077,Liberty County,1322,4370,1262,113,822,767
0500000US12119,12,119,Sumter County,8791,36240,66757,429,4528,16956
0500000US12039,12,039,Gadsden County,10086,25478,7482,915,4538,3190
0500000US12059,12,059,Holmes County,3763,10167,3690,171,2196,1858
0500000US12071,12,071,Lee County,129810,387827,195790,5014,37235,54975
